,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,test_accuracy_with_best_hyp,model_name,seed
20,2.595797379811605,0.3658208485384262,0.0036568641662597656,0.0009402119419245932,0.060000000000000005,8,150,"{'learning_rate': 0.060000000000000005, 'max_depth': 8, 'n_estimators': 150}",0.9523809523809523,0.9512195121951219,0.975609756097561,0.9597367402245451,0.011233928090241522,109,0.9814814814814815,Catboost,0
21,3.0548407236735025,0.1679974154188061,0.007313887278238933,0.005422634835669248,0.060000000000000005,10,50,"{'learning_rate': 0.060000000000000005, 'max_depth': 10, 'n_estimators': 50}",1.0,0.975609756097561,0.975609756097561,0.983739837398374,0.01149767123880566,1,0.9814814814814815,Catboost,0
22,6.106355985005696,1.322479651091393,0.006316343943277995,0.002617767195944915,0.060000000000000005,10,100,"{'learning_rate': 0.060000000000000005, 'max_depth': 10, 'n_estimators': 100}",1.0,0.975609756097561,0.975609756097561,0.983739837398374,0.01149767123880566,1,0.9814814814814815,Catboost,0
23,6.786879460016887,0.04705934514839574,0.014959176381429037,0.008957451283632257,0.060000000000000005,10,150,"{'learning_rate': 0.060000000000000005, 'max_depth': 10, 'n_estimators': 150}",1.0,0.9512195121951219,0.975609756097561,0.975609756097561,0.0199145507543348,24,0.9814814814814815,Catboost,0
24,6.832416137059529,0.1948543858732238,0.007978518803914389,0.005085666886054803,0.060000000000000005,12,50,"{'learning_rate': 0.060000000000000005, 'max_depth': 12, 'n_estimators': 50}",0.9523809523809523,0.975609756097561,0.9512195121951219,0.9597367402245451,0.011233928090241522,109,0.9814814814814815,Catboost,0
25,13.913501660029093,0.23202984710808974,0.010306755701700846,0.006165835913428645,0.060000000000000005,12,100,"{'learning_rate': 0.060000000000000005, 'max_depth': 12, 'n_estimators': 100}",0.9761904761904762,0.975609756097561,0.9512195121951219,0.967673248161053,0.01163696350382435,53,0.9814814814814815,Catboost,0
26,19.993423461914062,1.0763475715349073,0.00432284673055013,0.0012437940931059066,0.060000000000000005,12,150,"{'learning_rate': 0.060000000000000005, 'max_depth': 12, 'n_estimators': 150}",0.9761904761904762,0.9512195121951219,0.9512195121951219,0.95954316686024,0.011771425315920079,135,0.9814814814814815,Catboost,0
27,18.69606606165568,1.679803542187001,0.03091851870218913,0.03949249618747594,0.060000000000000005,14,50,"{'learning_rate': 0.060000000000000005, 'max_depth': 14, 'n_estimators': 50}",0.9761904761904762,0.975609756097561,0.975609756097561,0.9758033294618661,0.000273754077114418,15,0.9814814814814815,Catboost,0
28,34.61371763547262,1.8466123589593069,0.011303265889485678,0.011056337915351105,0.060000000000000005,14,100,"{'learning_rate': 0.060000000000000005, 'max_depth': 14, 'n_estimators': 100}",0.9523809523809523,0.975609756097561,0.975609756097561,0.9678668215253582,0.010950163084576825,44,0.9814814814814815,Catboost,0
29,51.4155003229777,3.0289667992306675,0.07513070106506348,0.031845797073995305,0.060000000000000005,14,150,"{'learning_rate': 0.060000000000000005, 'max_depth': 14, 'n_estimators': 150}",0.9761904761904762,0.9512195121951219,0.975609756097561,0.967673248161053,0.01163696350382435,53,0.9814814814814815,Catboost,0
30,41.118353843688965,9.899050106312908,0.025265852610270183,0.016694247786740852,0.060000000000000005,16,50,"{'learning_rate': 0.060000000000000005, 'max_depth': 16, 'n_estimators': 50}",1.0,0.975609756097561,0.9512195121951219,0.975609756097561,0.0199145507543348,24,0.9814814814814815,Catboost,0
